original_score,improvement,action_type,action_magnitude,baseline_value,is_critical,magnitude_x_baseline,original_sleep,original_stress,original_exercise,original_screen
52.775726,15.97089,STRESS_DECREASE,-3.0,1.0,0,3.0,7.7,1.0,0.0,1.9
52.775726,15.7979555,STRESS_DECREASE,-4.0,1.0,0,4.0,7.7,1.0,0.0,1.9
52.775726,111.486885,EXERCISE_INCREASE,1.0,0.0,1,0.0,7.7,1.0,0.0,1.9
52.775726,102.346085,EXERCISE_INCREASE,2.0,0.0,1,0.0,7.7,1.0,0.0,1.9
52.775726,107.930504,EXERCISE_INCREASE,3.0,0.0,1,0.0,7.7,1.0,0.0,1.9
52.775726,111.25786,EXERCISE_INCREASE,4.0,0.0,1,0.0,7.7,1.0,0.0,1.9
52.775726,17.25877,SCREEN_DECREASE,-1.0,1.9,0,1.9,7.7,1.0,0.0,1.9
52.775726,17.17578,SCREEN_DECREASE,-2.0,1.9,0,3.8,7.7,1.0,0.0,1.9
52.775726,16.560741,SCREEN_DECREASE,-3.0,1.9,0,5.699999999999999,7.7,1.0,0.0,1.9
52.775726,16.74888,SCREEN_DECREASE,-4.0,1.9,0,7.6,7.7,1.0,0.0,1.9
29.107841,10.341672,SLEEP_INCREASE,0.5,8.1,0,4.05,8.1,7.0,0.0,11.4
29.107841,9.708904,SLEEP_INCREASE,1.0,8.1,0,8.1,8.1,7.0,0.0,11.4
29.107841,9.816017,SLEEP_INCREASE,1.5,8.1,0,12.149999999999999,8.1,7.0,0.0,11.4
29.107841,10.094699,SLEEP_INCREASE,2.0,8.1,0,16.2,8.1,7.0,0.0,11.4
29.107841,10.212219,SLEEP_INCREASE,2.5,8.1,0,20.25,8.1,7.0,0.0,11.4
29.107841,84.53704,STRESS_DECREASE,-1.0,7.0,1,7.0,8.1,7.0,0.0,11.4
29.107841,123.90963,STRESS_DECREASE,-2.0,7.0,1,14.0,8.1,7.0,0.0,11.4
29.107841,171.80379,STRESS_DECREASE,-3.0,7.0,1,21.0,8.1,7.0,0.0,11.4
29.107841,180.8681,STRESS_DECREASE,-4.0,7.0,1,28.0,8.1,7.0,0.0,11.4
29.107841,61.284252,EXERCISE_INCREASE,1.0,0.0,1,0.0,8.1,7.0,0.0,11.4
29.107841,63.72223,EXERCISE_INCREASE,2.0,0.0,1,0.0,8.1,7.0,0.0,11.4
29.107841,67.128334,EXERCISE_INCREASE,3.0,0.0,1,0.0,8.1,7.0,0.0,11.4
29.107841,70.68303,EXERCISE_INCREASE,4.0,0.0,1,0.0,8.1,7.0,0.0,11.4
29.107841,51.771824,SCREEN_DECREASE,-1.0,11.4,1,11.4,8.1,7.0,0.0,11.4
29.107841,59.821705,SCREEN_DECREASE,-2.0,11.4,1,22.8,8.1,7.0,0.0,11.4
29.107841,54.26794,SCREEN_DECREASE,-3.0,11.4,1,34.2,8.1,7.0,0.0,11.4
29.107841,58.167934,SCREEN_DECREASE,-4.0,11.4,1,45.6,8.1,7.0,0.0,11.4
88.9535,3.9517186,SLEEP_INCREASE,0.5,7.3,0,3.65,7.3,1.0,1.0,3.5
88.9535,3.6302676,SLEEP_INCREASE,1.0,7.3,0,7.3,7.3,1.0,1.0,3.5
88.9535,2.8908184,SLEEP_INCREASE,1.5,7.3,0,10.95,7.3,1.0,1.0,3.5
88.9535,-0.20411697,SLEEP_INCREASE,2.0,7.3,0,14.6,7.3,1.0,1.0,3.5
88.9535,-1.2383009,SLEEP_INCREASE,2.5,7.3,0,18.25,7.3,1.0,1.0,3.5
88.9535,3.7295938,STRESS_DECREASE,-1.0,1.0,0,1.0,7.3,1.0,1.0,3.5
88.9535,3.6645935,STRESS_DECREASE,-2.0,1.0,0,2.0,7.3,1.0,1.0,3.5
88.9535,3.8582916,STRESS_DECREASE,-3.0,1.0,0,3.0,7.3,1.0,1.0,3.5
88.9535,3.9139178,STRESS_DECREASE,-4.0,1.0,0,4.0,7.3,1.0,1.0,3.5
88.9535,25.93118,EXERCISE_INCREASE,1.0,1.0,1,1.0,7.3,1.0,1.0,3.5
88.9535,26.133375,EXERCISE_INCREASE,2.0,1.0,1,2.0,7.3,1.0,1.0,3.5
88.9535,24.330893,EXERCISE_INCREASE,3.0,1.0,1,3.0,7.3,1.0,1.0,3.5
88.9535,26.367334,EXERCISE_INCREASE,4.0,1.0,1,4.0,7.3,1.0,1.0,3.5
88.9535,3.9525018,SCREEN_DECREASE,-1.0,3.5,0,3.5,7.3,1.0,1.0,3.5
88.9535,4.09409,SCREEN_DECREASE,-2.0,3.5,0,7.0,7.3,1.0,1.0,3.5
88.9535,4.1476874,SCREEN_DECREASE,-3.0,3.5,0,10.5,7.3,1.0,1.0,3.5
88.9535,3.646784,SCREEN_DECREASE,-4.0,3.5,0,14.0,7.3,1.0,1.0,3.5
26.515484,21.653187,SLEEP_INCREASE,0.5,9.7,0,4.85,9.7,4.0,1.0,9.8
26.515484,19.529655,SLEEP_INCREASE,1.0,9.7,0,9.7,9.7,4.0,1.0,9.8
26.515484,22.110405,SLEEP_INCREASE,1.5,9.7,0,14.549999999999999,9.7,4.0,1.0,9.8
26.515484,19.295683,SLEEP_INCREASE,2.0,9.7,0,19.4,9.7,4.0,1.0,9.8
26.515484,21.2869,SLEEP_INCREASE,2.5,9.7,0,24.25,9.7,4.0,1.0,9.8
26.515484,21.881216,STRESS_DECREASE,-1.0,4.0,0,4.0,9.7,4.0,1.0,9.8
26.515484,23.955776,STRESS_DECREASE,-2.0,4.0,0,8.0,9.7,4.0,1.0,9.8
26.515484,22.336088,STRESS_DECREASE,-3.0,4.0,0,12.0,9.7,4.0,1.0,9.8
26.515484,23.888626,STRESS_DECREASE,-4.0,4.0,0,16.0,9.7,4.0,1.0,9.8
26.515484,135.09433,EXERCISE_INCREASE,1.0,1.0,1,1.0,9.7,4.0,1.0,9.8
26.515484,127.752,EXERCISE_INCREASE,2.0,1.0,1,2.0,9.7,4.0,1.0,9.8
26.515484,135.73285,EXERCISE_INCREASE,3.0,1.0,1,3.0,9.7,4.0,1.0,9.8
26.515484,138.55531,EXERCISE_INCREASE,4.0,1.0,1,4.0,9.7,4.0,1.0,9.8
26.515484,115.6878,SCREEN_DECREASE,-1.0,9.8,1,9.8,9.7,4.0,1.0,9.8
26.515484,122.41404,SCREEN_DECREASE,-2.0,9.8,1,19.6,9.7,4.0,1.0,9.8
26.515484,110.51304,SCREEN_DECREASE,-3.0,9.8,1,29.400000000000002,9.7,4.0,1.0,9.8
26.515484,120.5947,SCREEN_DECREASE,-4.0,9.8,1,39.2,9.7,4.0,1.0,9.8
75.28131,-1.2044297,SLEEP_INCREASE,0.5,7.6,0,3.8,7.6,8.0,1.0,1.2
75.28131,-1.1687008,SLEEP_INCREASE,1.0,7.6,0,7.6,7.6,8.0,1.0,1.2
75.28131,-0.8395363,SLEEP_INCREASE,1.5,7.6,0,11.399999999999999,7.6,8.0,1.0,1.2
75.28131,-0.720836,SLEEP_INCREASE,2.0,7.6,0,15.2,7.6,8.0,1.0,1.2
75.28131,-1.2150118,SLEEP_INCREASE,2.5,7.6,0,19.0,7.6,8.0,1.0,1.2
75.28131,-23.005753,STRESS_DECREASE,-1.0,8.0,1,8.0,7.6,8.0,1.0,1.2
75.28131,-19.155266,STRESS_DECREASE,-2.0,8.0,1,16.0,7.6,8.0,1.0,1.2
75.28131,-12.003349,STRESS_DECREASE,-3.0,8.0,1,24.0,7.6,8.0,1.0,1.2
75.28131,35.361153,STRESS_DECREASE,-4.0,8.0,1,32.0,7.6,8.0,1.0,1.2
75.28131,-6.9697065,EXERCISE_INCREASE,1.0,1.0,1,1.0,7.6,8.0,1.0,1.2
75.28131,-4.712816,EXERCISE_INCREASE,2.0,1.0,1,2.0,7.6,8.0,1.0,1.2
75.28131,-2.6695273,EXERCISE_INCREASE,3.0,1.0,1,3.0,7.6,8.0,1.0,1.2
75.28131,1.0656759,EXERCISE_INCREASE,4.0,1.0,1,4.0,7.6,8.0,1.0,1.2
75.28131,-1.3470259,SCREEN_DECREASE,-1.0,1.2,0,1.2,7.6,8.0,1.0,1.2
75.28131,-1.3174695,SCREEN_DECREASE,-2.0,1.2,0,2.4,7.6,8.0,1.0,1.2
75.28131,-1.3437378,SCREEN_DECREASE,-3.0,1.2,0,3.5999999999999996,7.6,8.0,1.0,1.2
75.28131,-1.239131,SCREEN_DECREASE,-4.0,1.2,0,4.8,7.6,8.0,1.0,1.2
79.657265,-3.7314126,SLEEP_INCREASE,0.5,7.3,0,3.65,7.3,10.0,1.0,6.6
79.657265,-3.4204726,SLEEP_INCREASE,1.0,7.3,0,7.3,7.3,10.0,1.0,6.6
79.657265,-2.9071174,SLEEP_INCREASE,1.5,7.3,0,10.95,7.3,10.0,1.0,6.6
79.657265,-3.1293175,SLEEP_INCREASE,2.0,7.3,0,14.6,7.3,10.0,1.0,6.6
79.657265,-2.9928744,SLEEP_INCREASE,2.5,7.3,0,18.25,7.3,10.0,1.0,6.6
79.657265,-24.235884,STRESS_DECREASE,-1.0,10.0,1,10.0,7.3,10.0,1.0,6.6
79.657265,-16.932531,STRESS_DECREASE,-2.0,10.0,1,20.0,7.3,10.0,1.0,6.6
79.657265,-19.727127,STRESS_DECREASE,-3.0,10.0,1,30.0,7.3,10.0,1.0,6.6
79.657265,-16.765846,STRESS_DECREASE,-4.0,10.0,1,40.0,7.3,10.0,1.0,6.6
79.657265,-20.36274,EXERCISE_INCREASE,1.0,1.0,1,1.0,7.3,10.0,1.0,6.6
79.657265,-16.652729,EXERCISE_INCREASE,2.0,1.0,1,2.0,7.3,10.0,1.0,6.6
79.657265,-14.150733,EXERCISE_INCREASE,3.0,1.0,1,3.0,7.3,10.0,1.0,6.6
79.657265,-14.162086,EXERCISE_INCREASE,4.0,1.0,1,4.0,7.3,10.0,1.0,6.6
79.657265,-3.579267,SCREEN_DECREASE,-1.0,6.6,0,6.6,7.3,10.0,1.0,6.6
79.657265,-3.5919068,SCREEN_DECREASE,-2.0,6.6,0,13.2,7.3,10.0,1.0,6.6
79.657265,-3.1275609,SCREEN_DECREASE,-3.0,6.6,0,19.799999999999997,7.3,10.0,1.0,6.6
79.657265,-1.9713829,SCREEN_DECREASE,-4.0,6.6,0,26.4,7.3,10.0,1.0,6.6
71.20128,5.861437,SLEEP_INCREASE,0.5,7.6,0,3.8,7.6,4.0,1.0,3.7
71.20128,5.8990335,SLEEP_INCREASE,1.0,7.6,0,7.6,7.6,4.0,1.0,3.7
71.20128,5.6737657,SLEEP_INCREASE,1.5,7.6,0,11.399999999999999,7.6,4.0,1.0,3.7
71.20128,3.6874905,SLEEP_INCREASE,2.0,7.6,0,15.2,7.6,4.0,1.0,3.7
71.20128,3.3301435,SLEEP_INCREASE,2.5,7.6,0,19.0,7.6,4.0,1.0,3.7
71.20128,9.590634,STRESS_DECREASE,-1.0,4.0,0,4.0,7.6,4.0,1.0,3.7
71.20128,10.344885,STRESS_DECREASE,-2.0,4.0,0,8.0,7.6,4.0,1.0,3.7
71.20128,9.476836,STRESS_DECREASE,-3.0,4.0,0,12.0,7.6,4.0,1.0,3.7
71.20128,10.008341,STRESS_DECREASE,-4.0,4.0,0,16.0,7.6,4.0,1.0,3.7
71.20128,37.425514,EXERCISE_INCREASE,1.0,1.0,1,1.0,7.6,4.0,1.0,3.7
71.20128,40.469822,EXERCISE_INCREASE,2.0,1.0,1,2.0,7.6,4.0,1.0,3.7
71.20128,37.853428,EXERCISE_INCREASE,3.0,1.0,1,3.0,7.6,4.0,1.0,3.7
71.20128,38.276665,EXERCISE_INCREASE,4.0,1.0,1,4.0,7.6,4.0,1.0,3.7
71.20128,6.351582,SCREEN_DECREASE,-1.0,3.7,0,3.7,7.6,4.0,1.0,3.7
71.20128,5.937001,SCREEN_DECREASE,-2.0,3.7,0,7.4,7.6,4.0,1.0,3.7
71.20128,6.1042304,SCREEN_DECREASE,-3.0,3.7,0,11.100000000000001,7.6,4.0,1.0,3.7
71.20128,5.768912,SCREEN_DECREASE,-4.0,3.7,0,14.8,7.6,4.0,1.0,3.7
53.64111,5.2785482,SLEEP_INCREASE,0.5,9.2,0,4.6,9.2,9.0,1.0,1.1
53.64111,4.8009725,SLEEP_INCREASE,1.0,9.2,0,9.2,9.2,9.0,1.0,1.1
53.64111,5.0118794,SLEEP_INCREASE,1.5,9.2,0,13.799999999999999,9.2,9.0,1.0,1.1
53.64111,5.1634984,SLEEP_INCREASE,2.0,9.2,0,18.4,9.2,9.0,1.0,1.1
53.64111,5.229571,SLEEP_INCREASE,2.5,9.2,0,23.0,9.2,9.0,1.0,1.1
53.64111,38.529232,STRESS_DECREASE,-1.0,9.0,1,9.0,9.2,9.0,1.0,1.1
53.64111,9.673494,STRESS_DECREASE,-2.0,9.0,1,18.0,9.2,9.0,1.0,1.1
53.64111,27.067043,STRESS_DECREASE,-3.0,9.0,1,27.0,9.2,9.0,1.0,1.1
53.64111,46.852768,STRESS_DECREASE,-4.0,9.0,1,36.0,9.2,9.0,1.0,1.1
53.64111,31.196886,EXERCISE_INCREASE,1.0,1.0,1,1.0,9.2,9.0,1.0,1.1
53.64111,33.30757,EXERCISE_INCREASE,2.0,1.0,1,2.0,9.2,9.0,1.0,1.1
53.64111,35.910625,EXERCISE_INCREASE,3.0,1.0,1,3.0,9.2,9.0,1.0,1.1
53.64111,34.284897,EXERCISE_INCREASE,4.0,1.0,1,4.0,9.2,9.0,1.0,1.1
53.64111,5.274367,SCREEN_DECREASE,-1.0,1.1,0,1.1,9.2,9.0,1.0,1.1
53.64111,5.196473,SCREEN_DECREASE,-2.0,1.1,0,2.2,9.2,9.0,1.0,1.1
53.64111,4.6847186,SCREEN_DECREASE,-3.0,1.1,0,3.3000000000000003,9.2,9.0,1.0,1.1
53.64111,4.9327435,SCREEN_DECREASE,-4.0,1.1,0,4.4,9.2,9.0,1.0,1.1
10.653425,162.83806,SLEEP_INCREASE,0.5,6.3,1,3.15,6.3,10.0,0.0,8.4
10.653425,168.95355,SLEEP_INCREASE,1.0,6.3,1,6.3,6.3,10.0,0.0,8.4
10.653425,157.4779,SLEEP_INCREASE,1.5,6.3,1,9.45,6.3,10.0,0.0,8.4
10.653425,172.46257,SLEEP_INCREASE,2.0,6.3,1,12.6,6.3,10.0,0.0,8.4
10.653425,176.10362,SLEEP_INCREASE,2.5,6.3,1,15.75,6.3,10.0,0.0,8.4
10.653425,139.8553,STRESS_DECREASE,-1.0,10.0,1,10.0,6.3,10.0,0.0,8.4
10.653425,143.41241,STRESS_DECREASE,-2.0,10.0,1,20.0,6.3,10.0,0.0,8.4
10.653425,120.57235,STRESS_DECREASE,-3.0,10.0,1,30.0,6.3,10.0,0.0,8.4
10.653425,149.6275,STRESS_DECREASE,-4.0,10.0,1,40.0,6.3,10.0,0.0,8.4
10.653425,117.72782,EXERCISE_INCREASE,1.0,0.0,1,0.0,6.3,10.0,0.0,8.4
10.653425,115.54392,EXERCISE_INCREASE,2.0,0.0,1,0.0,6.3,10.0,0.0,8.4
10.653425,124.786156,EXERCISE_INCREASE,3.0,0.0,1,0.0,6.3,10.0,0.0,8.4
10.653425,119.29841,EXERCISE_INCREASE,4.0,0.0,1,0.0,6.3,10.0,0.0,8.4
10.653425,19.821636,SCREEN_DECREASE,-1.0,8.4,0,8.4,6.3,10.0,0.0,8.4
10.653425,18.301746,SCREEN_DECREASE,-2.0,8.4,0,16.8,6.3,10.0,0.0,8.4
10.653425,20.329857,SCREEN_DECREASE,-3.0,8.4,0,25.200000000000003,6.3,10.0,0.0,8.4
10.653425,20.154848,SCREEN_DECREASE,-4.0,8.4,0,33.6,6.3,10.0,0.0,8.4
28.09834,217.38843,SLEEP_INCREASE,0.5,4.4,1,2.2,4.4,3.0,1.0,9.1
28.09834,230.16351,SLEEP_INCREASE,1.0,4.4,1,4.4,4.4,3.0,1.0,9.1
28.09834,243.34805,SLEEP_INCREASE,1.5,4.4,1,6.6000000000000005,4.4,3.0,1.0,9.1
28.09834,224.41791,SLEEP_INCREASE,2.0,4.4,1,8.8,4.4,3.0,1.0,9.1
28.09834,226.08513,SLEEP_INCREASE,2.5,4.4,1,11.0,4.4,3.0,1.0,9.1
28.09834,28.22956,STRESS_DECREASE,-1.0,3.0,0,3.0,4.4,3.0,1.0,9.1
28.09834,26.479275,STRESS_DECREASE,-2.0,3.0,0,6.0,4.4,3.0,1.0,9.1
28.09834,25.930218,STRESS_DECREASE,-3.0,3.0,0,9.0,4.4,3.0,1.0,9.1
28.09834,24.600704,STRESS_DECREASE,-4.0,3.0,0,12.0,4.4,3.0,1.0,9.1
28.09834,165.83253,EXERCISE_INCREASE,1.0,1.0,1,1.0,4.4,3.0,1.0,9.1
28.09834,174.4224,EXERCISE_INCREASE,2.0,1.0,1,2.0,4.4,3.0,1.0,9.1
28.09834,151.6676,EXERCISE_INCREASE,3.0,1.0,1,3.0,4.4,3.0,1.0,9.1
28.09834,166.54425,EXERCISE_INCREASE,4.0,1.0,1,4.0,4.4,3.0,1.0,9.1
28.09834,156.2986,SCREEN_DECREASE,-1.0,9.1,1,9.1,4.4,3.0,1.0,9.1
28.09834,147.33977,SCREEN_DECREASE,-2.0,9.1,1,18.2,4.4,3.0,1.0,9.1
28.09834,146.37636,SCREEN_DECREASE,-3.0,9.1,1,27.299999999999997,4.4,3.0,1.0,9.1
28.09834,152.38715,SCREEN_DECREASE,-4.0,9.1,1,36.4,4.4,3.0,1.0,9.1
53.86728,5.0439143,SLEEP_INCREASE,0.5,9.3,0,4.65,9.3,8.0,2.0,1.3
53.86728,4.6130047,SLEEP_INCREASE,1.0,9.3,0,9.3,9.3,8.0,2.0,1.3
53.86728,4.5748096,SLEEP_INCREASE,1.5,9.3,0,13.950000000000001,9.3,8.0,2.0,1.3
53.86728,4.869954,SLEEP_INCREASE,2.0,9.3,0,18.6,9.3,8.0,2.0,1.3
53.86728,5.216499,SLEEP_INCREASE,2.5,9.3,0,23.25,9.3,8.0,2.0,1.3
53.86728,8.296204,STRESS_DECREASE,-1.0,8.0,1,8.0,9.3,8.0,2.0,1.3
53.86728,24.753727,STRESS_DECREASE,-2.0,8.0,1,16.0,9.3,8.0,2.0,1.3
53.86728,46.428165,STRESS_DECREASE,-3.0,8.0,1,24.0,9.3,8.0,2.0,1.3
53.86728,78.34333,STRESS_DECREASE,-4.0,8.0,1,32.0,9.3,8.0,2.0,1.3
53.86728,30.341797,EXERCISE_INCREASE,1.0,2.0,1,2.0,9.3,8.0,2.0,1.3
53.86728,31.292063,EXERCISE_INCREASE,2.0,2.0,1,4.0,9.3,8.0,2.0,1.3
53.86728,28.528154,EXERCISE_INCREASE,3.0,2.0,1,6.0,9.3,8.0,2.0,1.3
53.86728,32.639313,EXERCISE_INCREASE,4.0,2.0,1,8.0,9.3,8.0,2.0,1.3
53.86728,4.5608625,SCREEN_DECREASE,-1.0,1.3,0,1.3,9.3,8.0,2.0,1.3
53.86728,4.800068,SCREEN_DECREASE,-2.0,1.3,0,2.6,9.3,8.0,2.0,1.3
53.86728,4.9382887,SCREEN_DECREASE,-3.0,1.3,0,3.9000000000000004,9.3,8.0,2.0,1.3
53.86728,4.3496404,SCREEN_DECREASE,-4.0,1.3,0,5.2,9.3,8.0,2.0,1.3
52.758884,34.35347,SLEEP_INCREASE,0.5,5.1,1,2.55,5.1,9.0,2.0,8.0
52.758884,33.647774,SLEEP_INCREASE,1.0,5.1,1,5.1,5.1,9.0,2.0,8.0
52.758884,36.240505,SLEEP_INCREASE,1.5,5.1,1,7.6499999999999995,5.1,9.0,2.0,8.0
52.758884,37.506798,SLEEP_INCREASE,2.0,5.1,1,10.2,5.1,9.0,2.0,8.0
52.758884,42.146416,SLEEP_INCREASE,2.5,5.1,1,12.75,5.1,9.0,2.0,8.0
52.758884,31.007574,STRESS_DECREASE,-1.0,9.0,1,9.0,5.1,9.0,2.0,8.0
52.758884,13.935774,STRESS_DECREASE,-2.0,9.0,1,18.0,5.1,9.0,2.0,8.0
52.758884,25.979128,STRESS_DECREASE,-3.0,9.0,1,27.0,5.1,9.0,2.0,8.0
52.758884,47.173252,STRESS_DECREASE,-4.0,9.0,1,36.0,5.1,9.0,2.0,8.0
52.758884,23.534863,EXERCISE_INCREASE,1.0,2.0,1,2.0,5.1,9.0,2.0,8.0
52.758884,24.241749,EXERCISE_INCREASE,2.0,2.0,1,4.0,5.1,9.0,2.0,8.0
52.758884,25.332054,EXERCISE_INCREASE,3.0,2.0,1,6.0,5.1,9.0,2.0,8.0
52.758884,25.530632,EXERCISE_INCREASE,4.0,2.0,1,8.0,5.1,9.0,2.0,8.0
52.758884,3.789911,SCREEN_DECREASE,-1.0,8.0,0,8.0,5.1,9.0,2.0,8.0
52.758884,4.1343703,SCREEN_DECREASE,-2.0,8.0,0,16.0,5.1,9.0,2.0,8.0
52.758884,4.1062603,SCREEN_DECREASE,-3.0,8.0,0,24.0,5.1,9.0,2.0,8.0
52.758884,4.203685,SCREEN_DECREASE,-4.0,8.0,0,32.0,5.1,9.0,2.0,8.0
43.332348,198.05388,SLEEP_INCREASE,0.5,4.1,1,2.05,4.1,3.0,0.0,11.1
43.332348,194.76016,SLEEP_INCREASE,1.0,4.1,1,4.1,4.1,3.0,0.0,11.1
43.332348,186.45512,SLEEP_INCREASE,1.5,4.1,1,6.1499999999999995,4.1,3.0,0.0,11.1
43.332348,178.45163,SLEEP_INCREASE,2.0,4.1,1,8.2,4.1,3.0,0.0,11.1
43.332348,176.66617,SLEEP_INCREASE,2.5,4.1,1,10.25,4.1,3.0,0.0,11.1
43.332348,22.300821,STRESS_DECREASE,-1.0,3.0,0,3.0,4.1,3.0,0.0,11.1
43.332348,20.354963,STRESS_DECREASE,-2.0,3.0,0,6.0,4.1,3.0,0.0,11.1
43.332348,22.990065,STRESS_DECREASE,-3.0,3.0,0,9.0,4.1,3.0,0.0,11.1
43.332348,20.55747,STRESS_DECREASE,-4.0,3.0,0,12.0,4.1,3.0,0.0,11.1
43.332348,141.23018,EXERCISE_INCREASE,1.0,0.0,1,0.0,4.1,3.0,0.0,11.1
43.332348,130.16528,EXERCISE_INCREASE,2.0,0.0,1,0.0,4.1,3.0,0.0,11.1
43.332348,124.166794,EXERCISE_INCREASE,3.0,0.0,1,0.0,4.1,3.0,0.0,11.1
43.332348,130.11832,EXERCISE_INCREASE,4.0,0.0,1,0.0,4.1,3.0,0.0,11.1
43.332348,125.28052,SCREEN_DECREASE,-1.0,11.1,1,11.1,4.1,3.0,0.0,11.1
43.332348,111.658844,SCREEN_DECREASE,-2.0,11.1,1,22.2,4.1,3.0,0.0,11.1
43.332348,126.94193,SCREEN_DECREASE,-3.0,11.1,1,33.3,4.1,3.0,0.0,11.1
43.332348,110.28124,SCREEN_DECREASE,-4.0,11.1,1,44.4,4.1,3.0,0.0,11.1
82.67182,-22.813553,SLEEP_INCREASE,0.5,6.1,1,3.05,6.1,8.0,1.0,2.5
82.67182,-19.007328,SLEEP_INCREASE,1.0,6.1,1,6.1,6.1,8.0,1.0,2.5
82.67182,-13.262031,SLEEP_INCREASE,1.5,6.1,1,9.149999999999999,6.1,8.0,1.0,2.5
82.67182,-10.419215,SLEEP_INCREASE,2.0,6.1,1,12.2,6.1,8.0,1.0,2.5
82.67182,-10.046254,SLEEP_INCREASE,2.5,6.1,1,15.25,6.1,8.0,1.0,2.5
82.67182,-19.319096,STRESS_DECREASE,-1.0,8.0,1,8.0,6.1,8.0,1.0,2.5
82.67182,-16.006784,STRESS_DECREASE,-2.0,8.0,1,16.0,6.1,8.0,1.0,2.5
82.67182,-15.031079,STRESS_DECREASE,-3.0,8.0,1,24.0,6.1,8.0,1.0,2.5
82.67182,12.206755,STRESS_DECREASE,-4.0,8.0,1,32.0,6.1,8.0,1.0,2.5
82.67182,-13.322432,EXERCISE_INCREASE,1.0,1.0,1,1.0,6.1,8.0,1.0,2.5
82.67182,-9.565955,EXERCISE_INCREASE,2.0,1.0,1,2.0,6.1,8.0,1.0,2.5
82.67182,-5.173906,EXERCISE_INCREASE,3.0,1.0,1,3.0,6.1,8.0,1.0,2.5
82.67182,-1.4831932,EXERCISE_INCREASE,4.0,1.0,1,4.0,6.1,8.0,1.0,2.5
82.67182,-2.4582667,SCREEN_DECREASE,-1.0,2.5,0,2.5,6.1,8.0,1.0,2.5
82.67182,-1.8729066,SCREEN_DECREASE,-2.0,2.5,0,5.0,6.1,8.0,1.0,2.5
82.67182,-1.866262,SCREEN_DECREASE,-3.0,2.5,0,7.5,6.1,8.0,1.0,2.5
82.67182,-2.0184615,SCREEN_DECREASE,-4.0,2.5,0,10.0,6.1,8.0,1.0,2.5
40.542183,17.851437,SLEEP_INCREASE,0.5,9.0,0,4.5,9.0,3.0,0.0,7.7
40.542183,15.823363,SLEEP_INCREASE,1.0,9.0,0,9.0,9.0,3.0,0.0,7.7
40.542183,15.281672,SLEEP_INCREASE,1.5,9.0,0,13.5,9.0,3.0,0.0,7.7
40.542183,16.128567,SLEEP_INCREASE,2.0,9.0,0,18.0,9.0,3.0,0.0,7.7
40.542183,17.193832,SLEEP_INCREASE,2.5,9.0,0,22.5,9.0,3.0,0.0,7.7
40.542183,19.28532,STRESS_DECREASE,-1.0,3.0,0,3.0,9.0,3.0,0.0,7.7
40.542183,21.516777,STRESS_DECREASE,-2.0,3.0,0,6.0,9.0,3.0,0.0,7.7
40.542183,19.419262,STRESS_DECREASE,-3.0,3.0,0,9.0,9.0,3.0,0.0,7.7
40.542183,18.850552,STRESS_DECREASE,-4.0,3.0,0,12.0,9.0,3.0,0.0,7.7
40.542183,128.031,EXERCISE_INCREASE,1.0,0.0,1,0.0,9.0,3.0,0.0,7.7
40.542183,118.426674,EXERCISE_INCREASE,2.0,0.0,1,0.0,9.0,3.0,0.0,7.7
40.542183,115.81903,EXERCISE_INCREASE,3.0,0.0,1,0.0,9.0,3.0,0.0,7.7
40.542183,133.14958,EXERCISE_INCREASE,4.0,0.0,1,0.0,9.0,3.0,0.0,7.7
40.542183,19.172813,SCREEN_DECREASE,-1.0,7.7,0,7.7,9.0,3.0,0.0,7.7
40.542183,20.37342,SCREEN_DECREASE,-2.0,7.7,0,15.4,9.0,3.0,0.0,7.7
40.542183,20.628508,SCREEN_DECREASE,-3.0,7.7,0,23.1,9.0,3.0,0.0,7.7
40.542183,19.512661,SCREEN_DECREASE,-4.0,7.7,0,30.8,9.0,3.0,0.0,7.7
56.621407,-5.4032264,SLEEP_INCREASE,0.5,5.6,1,2.8,5.6,7.0,1.0,2.4
56.621407,-4.5858326,SLEEP_INCREASE,1.0,5.6,1,5.6,5.6,7.0,1.0,2.4
56.621407,-6.4987655,SLEEP_INCREASE,1.5,5.6,1,8.399999999999999,5.6,7.0,1.0,2.4
56.621407,-4.234483,SLEEP_INCREASE,2.0,5.6,1,11.2,5.6,7.0,1.0,2.4
56.621407,-2.0593174,SLEEP_INCREASE,2.5,5.6,1,14.0,5.6,7.0,1.0,2.4
56.621407,19.327616,STRESS_DECREASE,-1.0,7.0,1,7.0,5.6,7.0,1.0,2.4
56.621407,38.34583,STRESS_DECREASE,-2.0,7.0,1,14.0,5.6,7.0,1.0,2.4
56.621407,92.45378,STRESS_DECREASE,-3.0,7.0,1,21.0,5.6,7.0,1.0,2.4
56.621407,111.98904,STRESS_DECREASE,-4.0,7.0,1,28.0,5.6,7.0,1.0,2.4
56.621407,2.978458,EXERCISE_INCREASE,1.0,1.0,1,1.0,5.6,7.0,1.0,2.4
56.621407,3.2526107,EXERCISE_INCREASE,2.0,1.0,1,2.0,5.6,7.0,1.0,2.4
56.621407,4.2648244,EXERCISE_INCREASE,3.0,1.0,1,3.0,5.6,7.0,1.0,2.4
56.621407,4.5050993,EXERCISE_INCREASE,4.0,1.0,1,4.0,5.6,7.0,1.0,2.4
