original_score,modified_score,improvement,action_type,action_magnitude,action_description,original_sleep,original_stress,original_exercise,original_screen,modified_sleep,modified_stress,modified_exercise,modified_screen
58.4616,59.119484,0.6578827,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,7.4,9.0,2.0,7.3,7.4,9.0,2.0,5.3
58.4616,59.349525,0.8879242,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,7.4,9.0,2.0,7.3,7.4,9.0,2.0,4.3
58.4616,59.585484,1.1238823,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,7.4,9.0,2.0,7.3,7.4,9.0,2.0,3.3
58.4616,59.55896,1.0973587,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,7.4,9.0,2.0,7.3,7.4,9.0,2.0,7.3
58.4616,59.55896,1.0973587,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,7.4,9.0,2.0,7.3,7.4,9.0,2.0,7.3
58.4616,59.55896,1.0973587,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,7.4,9.0,2.0,7.3,7.4,9.0,2.0,7.3
58.4616,59.55896,1.0973587,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,7.4,9.0,2.0,7.3,7.4,9.0,2.0,7.3
34.50685,35.242,0.7351494,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,8.4,7.0,1.0,7.1,8.9,7.0,1.0,7.1
34.50685,36.29476,1.7879105,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,8.4,7.0,1.0,7.1,9.4,7.0,1.0,7.1
34.50685,37.15799,2.6511383,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,8.4,7.0,1.0,7.1,9.9,7.0,1.0,7.1
34.50685,37.235897,2.7290459,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,8.4,7.0,1.0,7.1,10.0,7.0,1.0,7.1
34.50685,37.235897,2.7290459,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,8.4,7.0,1.0,7.1,10.0,7.0,1.0,7.1
34.50685,37.235897,2.7290459,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,8.4,7.0,1.0,7.1,10.0,7.0,1.0,7.1
34.50685,34.521618,0.014766693,STRESS_DECREASE,-1.0,Reduce stress by 1 points,8.4,7.0,1.0,7.1,8.4,6.0,1.0,7.1
34.50685,34.543144,0.03629303,STRESS_DECREASE,-2.0,Reduce stress by 2 points,8.4,7.0,1.0,7.1,8.4,5.0,1.0,7.1
34.50685,34.557228,0.050376892,STRESS_DECREASE,-3.0,Reduce stress by 3 points,8.4,7.0,1.0,7.1,8.4,4.0,1.0,7.1
34.50685,34.566433,0.059581757,STRESS_DECREASE,-4.0,Reduce stress by 4 points,8.4,7.0,1.0,7.1,8.4,3.0,1.0,7.1
34.50685,34.57364,0.06678772,STRESS_DECREASE,-5.0,Reduce stress by 5 points,8.4,7.0,1.0,7.1,8.4,2.0,1.0,7.1
34.50685,34.518284,0.011432648,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,8.4,7.0,1.0,7.1,8.4,7.0,2.0,7.1
34.50685,34.592697,0.08584595,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,8.4,7.0,1.0,7.1,8.4,7.0,3.0,7.1
34.50685,34.592697,0.08584595,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,8.4,7.0,1.0,7.1,8.4,7.0,4.0,7.1
34.50685,34.592697,0.08584595,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,8.4,7.0,1.0,7.1,8.4,7.0,5.0,7.1
34.50685,34.520813,0.013961792,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,8.4,7.0,1.0,7.1,8.4,7.0,1.0,6.1
34.50685,34.566223,0.05937195,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,8.4,7.0,1.0,7.1,8.4,7.0,1.0,5.1
34.50685,34.563446,0.05659485,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,8.4,7.0,1.0,7.1,8.4,7.0,1.0,4.1
34.50685,34.573925,0.06707382,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,8.4,7.0,1.0,7.1,8.4,7.0,1.0,3.0999999999999996
34.50685,34.67749,0.17063904,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,8.4,7.0,1.0,7.1,8.4,7.0,1.0,7.1
34.50685,34.67749,0.17063904,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,8.4,7.0,1.0,7.1,8.4,7.0,1.0,7.1
34.50685,34.67749,0.17063904,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,8.4,7.0,1.0,7.1,8.4,7.0,1.0,7.1
34.50685,34.67749,0.17063904,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,8.4,7.0,1.0,7.1,8.4,7.0,1.0,7.1
57.26693,58.44274,1.1758118,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,9.0,3.0,0.0,5.8,9.5,3.0,0.0,5.8
57.26693,59.2253,1.9583702,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,9.0,3.0,0.0,5.8,10.0,3.0,0.0,5.8
57.26693,59.2253,1.9583702,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,9.0,3.0,0.0,5.8,10.0,3.0,0.0,5.8
57.26693,59.2253,1.9583702,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,9.0,3.0,0.0,5.8,10.0,3.0,0.0,5.8
57.26693,59.2253,1.9583702,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,9.0,3.0,0.0,5.8,10.0,3.0,0.0,5.8
57.26693,59.2253,1.9583702,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,9.0,3.0,0.0,5.8,10.0,3.0,0.0,5.8
57.26693,57.26149,-0.0054397583,STRESS_DECREASE,-1.0,Reduce stress by 1 points,9.0,3.0,0.0,5.8,9.0,2.0,0.0,5.8
57.26693,57.27864,0.011711121,STRESS_DECREASE,-2.0,Reduce stress by 2 points,9.0,3.0,0.0,5.8,9.0,1.0,0.0,5.8
57.26693,57.27864,0.011711121,STRESS_DECREASE,-3.0,Reduce stress by 3 points,9.0,3.0,0.0,5.8,9.0,1.0,0.0,5.8
57.26693,57.27864,0.011711121,STRESS_DECREASE,-4.0,Reduce stress by 4 points,9.0,3.0,0.0,5.8,9.0,1.0,0.0,5.8
57.26693,57.27864,0.011711121,STRESS_DECREASE,-5.0,Reduce stress by 5 points,9.0,3.0,0.0,5.8,9.0,1.0,0.0,5.8
57.26693,58.903305,1.6363754,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,9.0,3.0,0.0,5.8,9.0,3.0,1.0,5.8
57.26693,58.8779,1.6109695,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,9.0,3.0,0.0,5.8,9.0,3.0,2.0,5.8
57.26693,59.00818,1.7412491,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,9.0,3.0,0.0,5.8,9.0,3.0,3.0,5.8
57.26693,59.00818,1.7412491,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,9.0,3.0,0.0,5.8,9.0,3.0,4.0,5.8
57.26693,57.28697,0.020038605,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,9.0,3.0,0.0,5.8,9.0,3.0,0.0,4.8
57.26693,57.287174,0.020244598,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,9.0,3.0,0.0,5.8,9.0,3.0,0.0,3.8
57.26693,57.3214,0.054470062,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,9.0,3.0,0.0,5.8,9.0,3.0,0.0,2.8
57.26693,57.360092,0.09316254,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,9.0,3.0,0.0,5.8,9.0,3.0,0.0,1.7999999999999998
57.26693,57.468052,0.20112228,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,9.0,3.0,0.0,5.8,9.0,3.0,0.0,5.8
57.26693,57.468052,0.20112228,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,9.0,3.0,0.0,5.8,9.0,3.0,0.0,5.8
57.26693,57.468052,0.20112228,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,9.0,3.0,0.0,5.8,9.0,3.0,0.0,5.8
57.26693,57.468052,0.20112228,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,9.0,3.0,0.0,5.8,9.0,3.0,0.0,5.8
63.993385,64.95142,0.95803833,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,8.7,7.0,1.0,5.8,9.2,7.0,1.0,5.8
63.993385,65.82966,1.8362732,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,8.7,7.0,1.0,5.8,9.7,7.0,1.0,5.8
63.993385,66.28227,2.288887,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,8.7,7.0,1.0,5.8,10.0,7.0,1.0,5.8
63.993385,66.28227,2.288887,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,8.7,7.0,1.0,5.8,10.0,7.0,1.0,5.8
63.993385,66.28227,2.288887,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,8.7,7.0,1.0,5.8,10.0,7.0,1.0,5.8
63.993385,66.28227,2.288887,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,8.7,7.0,1.0,5.8,10.0,7.0,1.0,5.8
63.993385,64.07722,0.08383179,STRESS_DECREASE,-1.0,Reduce stress by 1 points,8.7,7.0,1.0,5.8,8.7,6.0,1.0,5.8
63.993385,64.11214,0.118751526,STRESS_DECREASE,-2.0,Reduce stress by 2 points,8.7,7.0,1.0,5.8,8.7,5.0,1.0,5.8
63.993385,64.132576,0.13919067,STRESS_DECREASE,-3.0,Reduce stress by 3 points,8.7,7.0,1.0,5.8,8.7,4.0,1.0,5.8
63.993385,64.14594,0.15255737,STRESS_DECREASE,-4.0,Reduce stress by 4 points,8.7,7.0,1.0,5.8,8.7,3.0,1.0,5.8
63.993385,64.14683,0.15344238,STRESS_DECREASE,-5.0,Reduce stress by 5 points,8.7,7.0,1.0,5.8,8.7,2.0,1.0,5.8
63.993385,63.979523,-0.01386261,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,8.7,7.0,1.0,5.8,8.7,7.0,2.0,5.8
63.993385,64.14365,0.15026093,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,8.7,7.0,1.0,5.8,8.7,7.0,3.0,5.8
63.993385,64.14365,0.15026093,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,8.7,7.0,1.0,5.8,8.7,7.0,4.0,5.8
63.993385,64.14365,0.15026093,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,8.7,7.0,1.0,5.8,8.7,7.0,5.0,5.8
63.993385,64.03152,0.038131714,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,8.7,7.0,1.0,5.8,8.7,7.0,1.0,4.8
63.993385,64.09934,0.10595703,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,8.7,7.0,1.0,5.8,8.7,7.0,1.0,3.8
63.993385,64.13998,0.14659119,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,8.7,7.0,1.0,5.8,8.7,7.0,1.0,2.8
63.993385,64.20096,0.20757294,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,8.7,7.0,1.0,5.8,8.7,7.0,1.0,1.7999999999999998
63.993385,64.35123,0.3578415,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,8.7,7.0,1.0,5.8,8.7,7.0,1.0,5.8
63.993385,64.35123,0.3578415,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,8.7,7.0,1.0,5.8,8.7,7.0,1.0,5.8
63.993385,64.35123,0.3578415,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,8.7,7.0,1.0,5.8,8.7,7.0,1.0,5.8
63.993385,64.35123,0.3578415,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,8.7,7.0,1.0,5.8,8.7,7.0,1.0,5.8
95.86697,95.87929,0.012321472,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,6.0,1.0,2.0,2.0,6.5,1.0,2.0,2.0
95.86697,95.8773,0.0103302,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,6.0,1.0,2.0,2.0,7.0,1.0,2.0,2.0
95.86697,95.875206,0.008239746,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,6.0,1.0,2.0,2.0,7.5,1.0,2.0,2.0
95.86697,95.87662,0.009651184,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,6.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0
95.86697,95.89364,0.026672363,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,6.0,1.0,2.0,2.0,8.5,1.0,2.0,2.0
95.86697,95.8989,0.031936646,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,6.0,1.0,2.0,2.0,9.0,1.0,2.0,2.0
95.86697,95.86697,0.0,STRESS_DECREASE,-1.0,Reduce stress by 1 points,6.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0
95.86697,95.86697,0.0,STRESS_DECREASE,-2.0,Reduce stress by 2 points,6.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0
95.86697,95.86697,0.0,STRESS_DECREASE,-3.0,Reduce stress by 3 points,6.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0
95.86697,95.86697,0.0,STRESS_DECREASE,-4.0,Reduce stress by 4 points,6.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0
95.86697,95.86697,0.0,STRESS_DECREASE,-5.0,Reduce stress by 5 points,6.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0
95.86697,95.88872,0.021751404,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,6.0,1.0,2.0,2.0,6.0,1.0,3.0,2.0
95.86697,95.902855,0.035888672,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,6.0,1.0,2.0,2.0,6.0,1.0,4.0,2.0
95.86697,95.902855,0.035888672,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,6.0,1.0,2.0,2.0,6.0,1.0,5.0,2.0
95.86697,95.902855,0.035888672,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,6.0,1.0,2.0,2.0,6.0,1.0,6.0,2.0
95.86697,95.882225,0.015258789,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,6.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0
95.86697,95.882225,0.015258789,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,6.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0
95.86697,95.882225,0.015258789,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,6.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0
95.86697,95.882225,0.015258789,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,6.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0
95.86697,95.98677,0.11980438,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,6.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0
95.86697,95.98677,0.11980438,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,6.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0
95.86697,95.98677,0.11980438,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,6.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0
95.86697,95.98677,0.11980438,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,6.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0
70.60072,70.60146,0.00074005127,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,6.1,3.0,1.0,7.9,6.6,3.0,1.0,7.9
70.60072,70.48985,-0.11087036,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,6.1,3.0,1.0,7.9,7.1,3.0,1.0,7.9
70.60072,70.48699,-0.113731384,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,6.1,3.0,1.0,7.9,7.6,3.0,1.0,7.9
70.60072,70.566666,-0.034057617,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,6.1,3.0,1.0,7.9,8.1,3.0,1.0,7.9
70.60072,70.643456,0.04273224,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,6.1,3.0,1.0,7.9,8.6,3.0,1.0,7.9
70.60072,70.643364,0.042640686,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,6.1,3.0,1.0,7.9,9.1,3.0,1.0,7.9
70.60072,70.62546,0.024734497,STRESS_DECREASE,-1.0,Reduce stress by 1 points,6.1,3.0,1.0,7.9,6.1,2.0,1.0,7.9
70.60072,70.6171,0.01638031,STRESS_DECREASE,-2.0,Reduce stress by 2 points,6.1,3.0,1.0,7.9,6.1,1.0,1.0,7.9
70.60072,70.6171,0.01638031,STRESS_DECREASE,-3.0,Reduce stress by 3 points,6.1,3.0,1.0,7.9,6.1,1.0,1.0,7.9
70.60072,70.6171,0.01638031,STRESS_DECREASE,-4.0,Reduce stress by 4 points,6.1,3.0,1.0,7.9,6.1,1.0,1.0,7.9
70.60072,70.6171,0.01638031,STRESS_DECREASE,-5.0,Reduce stress by 5 points,6.1,3.0,1.0,7.9,6.1,1.0,1.0,7.9
70.60072,70.64783,0.04710388,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,6.1,3.0,1.0,7.9,6.1,3.0,2.0,7.9
70.60072,70.78384,0.1831131,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,6.1,3.0,1.0,7.9,6.1,3.0,3.0,7.9
70.60072,70.83761,0.23688507,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,6.1,3.0,1.0,7.9,6.1,3.0,4.0,7.9
70.60072,70.83761,0.23688507,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,6.1,3.0,1.0,7.9,6.1,3.0,5.0,7.9
70.60072,70.623886,0.023162842,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,6.1,3.0,1.0,7.9,6.1,3.0,1.0,6.9
70.60072,70.94158,0.34085846,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,6.1,3.0,1.0,7.9,6.1,3.0,1.0,5.9
70.60072,70.94021,0.33948517,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,6.1,3.0,1.0,7.9,6.1,3.0,1.0,4.9
70.60072,70.98073,0.38000488,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,6.1,3.0,1.0,7.9,6.1,3.0,1.0,3.9000000000000004
70.60072,70.79242,0.19169617,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,6.1,3.0,1.0,7.9,6.1,3.0,1.0,7.9
70.60072,70.79242,0.19169617,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,6.1,3.0,1.0,7.9,6.1,3.0,1.0,7.9
70.60072,70.79242,0.19169617,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,6.1,3.0,1.0,7.9,6.1,3.0,1.0,7.9
70.60072,70.79242,0.19169617,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,6.1,3.0,1.0,7.9,6.1,3.0,1.0,7.9
68.60836,68.81592,0.20755768,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,8.5,7.0,1.0,9.4,9.0,7.0,1.0,9.4
68.60836,69.10481,0.49645233,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,8.5,7.0,1.0,9.4,9.5,7.0,1.0,9.4
68.60836,69.38195,0.7735901,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,8.5,7.0,1.0,9.4,10.0,7.0,1.0,9.4
68.60836,69.38195,0.7735901,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,8.5,7.0,1.0,9.4,10.0,7.0,1.0,9.4
68.60836,69.38195,0.7735901,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,8.5,7.0,1.0,9.4,10.0,7.0,1.0,9.4
68.60836,69.38195,0.7735901,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,8.5,7.0,1.0,9.4,10.0,7.0,1.0,9.4
68.60836,68.842964,0.23460388,STRESS_DECREASE,-1.0,Reduce stress by 1 points,8.5,7.0,1.0,9.4,8.5,6.0,1.0,9.4
68.60836,69.20717,0.5988083,STRESS_DECREASE,-2.0,Reduce stress by 2 points,8.5,7.0,1.0,9.4,8.5,5.0,1.0,9.4
68.60836,69.22852,0.62016296,STRESS_DECREASE,-3.0,Reduce stress by 3 points,8.5,7.0,1.0,9.4,8.5,4.0,1.0,9.4
68.60836,69.220634,0.61227417,STRESS_DECREASE,-4.0,Reduce stress by 4 points,8.5,7.0,1.0,9.4,8.5,3.0,1.0,9.4
68.60836,69.28423,0.6758728,STRESS_DECREASE,-5.0,Reduce stress by 5 points,8.5,7.0,1.0,9.4,8.5,2.0,1.0,9.4
68.60836,68.6967,0.08834076,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,8.5,7.0,1.0,9.4,8.5,7.0,2.0,9.4
68.60836,68.711754,0.103393555,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,8.5,7.0,1.0,9.4,8.5,7.0,3.0,9.4
68.60836,68.711754,0.103393555,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,8.5,7.0,1.0,9.4,8.5,7.0,4.0,9.4
68.60836,68.711754,0.103393555,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,8.5,7.0,1.0,9.4,8.5,7.0,5.0,9.4
68.60836,68.72431,0.11595154,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,8.5,7.0,1.0,9.4,8.5,7.0,1.0,8.4
68.60836,69.364586,0.7562256,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,8.5,7.0,1.0,9.4,8.5,7.0,1.0,7.4
68.60836,69.460976,0.85261536,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,8.5,7.0,1.0,9.4,8.5,7.0,1.0,6.4
68.60836,69.92949,1.3211288,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,8.5,7.0,1.0,9.4,8.5,7.0,1.0,5.4
68.60836,69.5122,0.9038391,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,8.5,7.0,1.0,9.4,8.5,7.0,1.0,9.4
68.60836,69.5122,0.9038391,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,8.5,7.0,1.0,9.4,8.5,7.0,1.0,9.4
68.60836,69.5122,0.9038391,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,8.5,7.0,1.0,9.4,8.5,7.0,1.0,9.4
68.60836,69.5122,0.9038391,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,8.5,7.0,1.0,9.4,8.5,7.0,1.0,9.4
87.06817,87.92774,0.85957336,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,4.1,10.0,1.0,5.8,4.6,10.0,1.0,5.8
87.06817,87.99455,0.926384,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,4.1,10.0,1.0,5.8,5.1,10.0,1.0,5.8
87.06817,88.06381,0.9956436,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,4.1,10.0,1.0,5.8,5.6,10.0,1.0,5.8
87.06817,89.32947,2.2612991,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,4.1,10.0,1.0,5.8,6.1,10.0,1.0,5.8
87.06817,89.08033,2.0121613,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,4.1,10.0,1.0,5.8,6.6,10.0,1.0,5.8
87.06817,88.7405,1.6723328,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,4.1,10.0,1.0,5.8,7.1,10.0,1.0,5.8
87.06817,86.38367,-0.68450165,STRESS_DECREASE,-1.0,Reduce stress by 1 points,4.1,10.0,1.0,5.8,4.1,9.0,1.0,5.8
87.06817,86.054245,-1.0139236,STRESS_DECREASE,-2.0,Reduce stress by 2 points,4.1,10.0,1.0,5.8,4.1,8.0,1.0,5.8
87.06817,83.546104,-3.5220642,STRESS_DECREASE,-3.0,Reduce stress by 3 points,4.1,10.0,1.0,5.8,4.1,7.0,1.0,5.8
87.06817,83.507164,-3.5610046,STRESS_DECREASE,-4.0,Reduce stress by 4 points,4.1,10.0,1.0,5.8,4.1,6.0,1.0,5.8
87.06817,83.59964,-3.4685287,STRESS_DECREASE,-5.0,Reduce stress by 5 points,4.1,10.0,1.0,5.8,4.1,5.0,1.0,5.8
87.06817,89.077095,2.0089264,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,4.1,10.0,1.0,5.8,4.1,10.0,2.0,5.8
87.06817,89.13927,2.0710983,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,4.1,10.0,1.0,5.8,4.1,10.0,3.0,5.8
87.06817,89.06925,2.0010834,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,4.1,10.0,1.0,5.8,4.1,10.0,4.0,5.8
87.06817,89.02831,1.960144,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,4.1,10.0,1.0,5.8,4.1,10.0,5.0,5.8
87.06817,88.12082,1.0526505,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,4.1,10.0,1.0,5.8,4.1,10.0,1.0,4.8
87.06817,88.27026,1.202095,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,4.1,10.0,1.0,5.8,4.1,10.0,1.0,3.8
87.06817,88.55336,1.4851913,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,4.1,10.0,1.0,5.8,4.1,10.0,1.0,2.8
87.06817,89.05662,1.9884491,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,4.1,10.0,1.0,5.8,4.1,10.0,1.0,1.7999999999999998
87.06817,87.06817,0.0,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,4.1,10.0,1.0,5.8,4.1,10.0,1.0,5.8
87.06817,87.06817,0.0,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,4.1,10.0,1.0,5.8,4.1,10.0,1.0,5.8
87.06817,87.06817,0.0,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,4.1,10.0,1.0,5.8,4.1,10.0,1.0,5.8
87.06817,87.06817,0.0,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,4.1,10.0,1.0,5.8,4.1,10.0,1.0,5.8
49.18686,49.41909,0.23223114,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,9.8,7.0,0.0,1.5,10.0,7.0,0.0,1.5
49.18686,49.41909,0.23223114,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,9.8,7.0,0.0,1.5,10.0,7.0,0.0,1.5
49.18686,49.41909,0.23223114,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,9.8,7.0,0.0,1.5,10.0,7.0,0.0,1.5
49.18686,49.41909,0.23223114,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,9.8,7.0,0.0,1.5,10.0,7.0,0.0,1.5
49.18686,49.41909,0.23223114,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,9.8,7.0,0.0,1.5,10.0,7.0,0.0,1.5
49.18686,49.41909,0.23223114,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,9.8,7.0,0.0,1.5,10.0,7.0,0.0,1.5
49.18686,49.160057,-0.026802063,STRESS_DECREASE,-1.0,Reduce stress by 1 points,9.8,7.0,0.0,1.5,9.8,6.0,0.0,1.5
49.18686,49.1623,-0.024559021,STRESS_DECREASE,-2.0,Reduce stress by 2 points,9.8,7.0,0.0,1.5,9.8,5.0,0.0,1.5
49.18686,49.151993,-0.034866333,STRESS_DECREASE,-3.0,Reduce stress by 3 points,9.8,7.0,0.0,1.5,9.8,4.0,0.0,1.5
49.18686,49.16239,-0.024467468,STRESS_DECREASE,-4.0,Reduce stress by 4 points,9.8,7.0,0.0,1.5,9.8,3.0,0.0,1.5
